datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,preciptype,windgust,windspeed,cloudcover,visibility,uvindex,sunrise,sunset,conditions,description,icon,Close/Last,Volume,Open,High,Low,GasPrice
2016-12-08,"Austin, TX",52.2,36.2,42.6,52.2,28.5,36.3,30.6,62.8,0.0,,34.2,18.4,91.9,9.8,4.0,2016-12-08T07:15:40,2016-12-08T17:30:37,Overcast,Cloudy skies throughout the day.,cloudy,12.8193,47905236,12.8033,12.8333,12.636,3.68
2016-12-09,"Austin, TX",45.7,33.5,39.1,45.7,25.8,35.0,20.3,46.9,0.0,,21.7,12.1,97.5,9.9,5.0,2016-12-09T07:16:23,2016-12-09T17:30:48,Overcast,Cloudy skies throughout the day.,cloudy,12.812,40814035,12.7247,12.9224,12.7207,3.75
2016-12-12,"Austin, TX",65.3,46.7,54.6,65.3,44.9,54.2,46.9,76.9,0.0,,17.7,7.2,7.7,9.6,6.0,2016-12-12T07:18:26,2016-12-12T17:31:33,Clear,Clear conditions throughout the day.,clear-day,12.8287,36546402,12.8533,12.9613,12.736,3.6
2016-12-13,"Austin, TX",75.9,51.2,61.4,75.9,51.2,61.4,53.9,78.9,0.0,,23.0,13.7,62.1,7.4,6.0,2016-12-13T07:19:06,2016-12-13T17:31:51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,13.21,102289779,12.8787,13.4187,12.8667,3.65
2016-12-14,"Austin, TX",57.0,43.3,51.2,57.0,42.0,50.6,43.9,76.3,0.0,,16.8,8.1,71.0,9.0,5.0,2016-12-14T07:19:44,2016-12-14T17:32:10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.246,62209679,13.2493,13.5333,13.1173,3.55
2016-12-15,"Austin, TX",53.3,45.1,49.8,53.3,42.1,48.4,41.9,74.5,0.0,,21.9,9.3,95.0,7.9,3.0,2016-12-15T07:20:21,2016-12-15T17:32:31,Overcast,Cloudy skies throughout the day.,cloudy,13.172,48279771,13.2273,13.3827,13.1593,3.56
2016-12-16,"Austin, TX",65.8,51.3,57.9,65.8,51.3,57.9,52.9,83.9,0.0,,22.8,9.8,99.9,7.9,2.0,2016-12-16T07:20:58,2016-12-16T17:32:54,Overcast,Cloudy skies throughout the day.,cloudy,13.4993,56931632,13.2053,13.506,13.1733,3.51
2016-12-19,"Austin, TX",43.8,23.3,32.9,40.0,13.1,26.9,11.5,42.3,0.0,,29.7,13.2,15.9,9.9,6.0,2016-12-19T07:22:40,2016-12-19T17:34:10,Clear,Clear conditions throughout the day.,clear-day,13.5153,52304029,13.4993,13.63,13.3227,3.55
2016-12-20,"Austin, TX",58.0,35.9,46.1,58.0,35.9,46.0,19.6,36.7,0.0,,15.7,6.1,71.6,9.9,6.0,2016-12-20T07:23:11,2016-12-20T17:34:39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.9193,70264000,13.5367,13.9333,13.5,3.39
2016-12-21,"Austin, TX",69.3,43.0,55.6,69.3,41.3,55.1,31.5,41.1,0.0,,24.6,10.5,14.0,9.9,6.0,2016-12-21T07:23:41,2016-12-21T17:35:09,Clear,Clear conditions throughout the day.,clear-day,13.8467,78092106,13.8967,14.1487,13.8273,3.5
2016-12-22,"Austin, TX",66.7,50.2,57.3,66.7,50.2,57.3,36.7,47.7,0.0,,24.6,11.0,28.2,9.9,6.0,2016-12-22T07:24:10,2016-12-22T17:35:40,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.8967,46626382,13.8813,13.9993,13.7667,3.5
2016-12-23,"Austin, TX",68.7,52.4,60.0,68.7,52.4,60.0,53.0,79.7,0.016,rain,17.0,4.2,97.1,6.7,2.0,2016-12-23T07:24:38,2016-12-23T17:36:12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,14.2227,70023910,13.8667,14.23,13.8473,3.6
2016-12-27,"Austin, TX",75.2,62.9,68.5,75.2,62.9,68.5,56.9,68.2,0.0,,15.0,6.2,72.5,9.6,1.0,2016-12-27T07:26:14,2016-12-27T17:38:35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,14.6353,88699981,14.3253,14.8167,14.2947,3.7
2016-12-28,"Austin, TX",83.1,62.4,71.8,84.5,62.4,72.1,63.7,77.2,0.0,,22.1,11.6,60.3,8.8,4.0,2016-12-28T07:26:35,2016-12-28T17:39:13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,14.6493,56678132,14.7687,14.92,14.48,3.7
2016-12-29,"Austin, TX",69.8,47.8,58.9,69.8,45.7,58.8,29.3,35.0,0.0,,31.8,18.8,19.3,9.9,4.0,2016-12-29T07:26:54,2016-12-29T17:39:53,Clear,Clear conditions throughout the day.,clear-day,14.312,60646260,14.5707,14.6133,14.2748,3.71
2016-12-30,"Austin, TX",54.4,49.0,51.4,54.4,47.3,50.8,22.1,31.9,0.0,,16.3,8.4,79.0,9.9,3.0,2016-12-30T07:27:11,2016-12-30T17:40:33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,14.246,69619285,14.42,14.5,14.112,3.71
2017-01-03,"Austin, TX",75.3,45.8,58.6,75.3,40.9,58.1,39.8,53.4,0.0,,23.0,11.5,12.3,9.9,6.0,2017-01-03T07:28:04,2017-01-03T17:43:24,Clear,Clear conditions throughout the day.,clear-day,14.466,88522366,14.324,14.6887,14.064,3.41
2017-01-04,"Austin, TX",47.7,38.4,42.2,47.7,31.5,38.4,28.5,58.3,0.0,,22.1,11.7,45.4,9.9,4.0,2017-01-04T07:28:14,2017-01-04T17:44:10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,15.1327,168068316,14.3167,15.2,14.2873,3.42
2017-01-05,"Austin, TX",62.1,36.4,47.6,62.1,28.1,45.3,35.9,64.3,0.0,,27.6,16.0,83.1,9.8,5.0,2017-01-05T07:28:22,2017-01-05T17:44:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,15.1167,88633861,15.0947,15.1653,14.7967,3.42
2017-01-06,"Austin, TX",34.4,24.3,30.0,24.7,13.0,19.7,15.5,54.3,0.0,,28.1,17.0,75.8,9.9,2.0,2017-01-06T07:28:28,2017-01-06T17:45:42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,15.2673,82862254,15.1287,15.354,15.03,3.38
2017-01-09,"Austin, TX",71.5,42.1,56.2,71.5,41.4,55.9,45.5,68.5,0.0,,28.9,13.4,56.6,9.9,6.0,2017-01-09T07:28:36,2017-01-09T17:48:07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,15.4187,59590710,15.2647,15.4613,15.2,3.14
2017-01-10,"Austin, TX",79.5,59.7,66.6,79.5,59.7,66.6,55.7,70.7,0.0,,33.4,14.5,25.5,9.9,6.0,2017-01-10T07:28:36,2017-01-10T17:48:56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,15.3247,54884688,15.4667,15.4667,15.126,3.21
2017-01-11,"Austin, TX",79.9,59.2,68.2,79.9,59.2,68.2,59.7,75.8,0.0,,31.6,16.4,44.6,9.6,6.0,2017-01-11T07:28:34,2017-01-11T17:49:46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,15.3153,54748623,15.2713,15.332,15.112,3.27
2017-01-12,"Austin, TX",79.5,66.3,72.2,79.5,66.3,72.2,62.9,73.9,0.0,,31.2,11.6,81.0,9.6,4.0,2017-01-12T07:28:30,2017-01-12T17:50:36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,15.306,56813177,15.2707,15.38,15.0387,3.36
2017-01-13,"Austin, TX",78.5,55.9,69.6,78.5,55.9,69.6,61.8,78.1,0.531,rain,22.4,12.1,77.1,8.8,4.0,2017-01-13T07:28:24,2017-01-13T17:51:27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,15.85,91284104,15.3333,15.8567,15.306,3.36
2017-01-17,"Austin, TX",58.9,48.3,52.7,58.9,45.1,51.9,49.3,88.3,1.334,rain,26.4,13.0,92.1,8.4,1.0,2017-01-17T07:27:46,2017-01-17T17:54:54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,15.7053,69220930,15.78,15.9973,15.6247,3.37
2017-01-18,"Austin, TX",56.1,47.4,51.6,56.1,44.3,50.5,49.1,91.5,0.727,rain,30.4,8.4,98.4,8.8,2.0,2017-01-18T07:27:32,2017-01-18T17:55:46,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,15.8907,56509052,15.7767,15.9807,15.7053,3.26
2017-01-19,"Austin, TX",70.4,51.7,58.1,70.4,51.7,58.1,52.6,83.1,0.0,,22.1,9.7,53.0,9.4,7.0,2017-01-19T07:27:16,2017-01-19T17:56:39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,16.2507,115758602,16.4833,16.5787,16.05,3.25
2017-01-20,"Austin, TX",75.0,50.1,59.9,75.0,50.1,59.9,50.6,74.7,0.0,,17.0,6.8,19.5,8.7,6.0,2017-01-20T07:26:59,2017-01-20T17:57:31,Clear,Clear conditions throughout the day.,clear-day,16.3153,62995769,16.364,16.4,16.2007,3.23
2017-01-23,"Austin, TX",74.8,46.2,58.8,74.8,44.0,58.3,35.7,44.2,0.0,,23.0,7.5,0.0,9.9,7.0,2017-01-23T07:25:58,2017-01-23T18:00:10,Clear,Clear conditions throughout the day.,clear-day,16.5947,93931408,16.39,16.726,16.3667,3.16
2017-01-24,"Austin, TX",83.3,49.3,65.6,82.0,49.3,65.5,50.3,60.0,0.0,,29.3,12.9,16.5,9.9,7.0,2017-01-24T07:25:34,2017-01-24T18:01:03,Clear,Clear conditions throughout the day.,clear-day,16.974,74372123,16.6667,16.9867,16.6433,3.16
2017-01-25,"Austin, TX",69.1,49.8,62.2,69.1,47.8,62.2,35.5,39.6,0.0,,22.4,13.7,26.0,9.9,6.0,2017-01-25T07:25:09,2017-01-25T18:01:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.9647,77179476,17.154,17.2307,16.7867,3.26
2017-01-26,"Austin, TX",57.5,39.3,47.2,57.5,35.3,46.2,27.0,47.1,0.0,,20.8,8.4,7.5,9.9,7.0,2017-01-26T07:24:42,2017-01-26T18:02:49,Clear,Clear conditions throughout the day.,clear-day,16.834,47155731,16.9527,17.0493,16.7167,3.44
2017-01-27,"Austin, TX",55.4,37.5,47.3,55.4,35.3,46.0,24.8,43.2,0.0,,21.7,14.0,53.1,9.9,6.0,2017-01-27T07:24:14,2017-01-27T18:03:42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.8633,47426586,16.7587,16.8667,16.568,3.31
2017-01-30,"Austin, TX",79.0,44.8,59.4,79.0,41.6,58.4,29.7,36.6,0.0,,17.2,7.0,0.0,9.9,7.0,2017-01-30T07:22:39,2017-01-30T18:06:20,Clear,Clear conditions throughout the day.,clear-day,16.7087,56979542,16.8353,17.0193,16.4733,3.22
2017-01-31,"Austin, TX",76.9,43.4,60.6,76.9,43.4,60.6,34.7,41.0,0.0,,27.7,16.6,0.0,9.9,7.0,2017-01-31T07:22:05,2017-01-31T18:07:12,Clear,Clear conditions throughout the day.,clear-day,16.7953,61680164,16.616,17.0593,16.5133,3.0
2017-02-01,"Austin, TX",80.7,49.9,63.6,80.3,49.9,63.6,51.5,69.5,0.0,,25.3,10.1,16.5,8.5,7.0,2017-02-01T07:21:29,2017-02-01T18:08:04,Clear,Clear conditions throughout the day.,clear-day,16.616,59296545,16.87,16.88,16.6033,3.15
2017-02-02,"Austin, TX",64.8,46.3,55.1,64.8,43.1,54.4,36.2,49.3,0.0,,24.2,10.7,89.8,9.9,5.0,2017-02-02T07:20:52,2017-02-02T18:08:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.77,37481966,16.556,16.828,16.514,3.13
2017-02-03,"Austin, TX",52.2,46.1,48.9,52.2,41.1,46.9,34.4,57.0,0.0,,23.7,12.7,99.7,9.8,4.0,2017-02-03T07:20:13,2017-02-03T18:09:48,Overcast,Cloudy skies throughout the day.,cloudy,16.7553,32778434,16.794,16.8119,16.6453,3.13
2017-02-06,"Austin, TX",78.3,68.2,71.3,78.3,68.2,71.3,64.8,80.9,0.0,,30.0,10.3,91.9,9.5,4.0,2017-02-06T07:18:09,2017-02-06T18:12:21,Overcast,Cloudy skies throughout the day.,cloudy,17.1847,53363973,16.7333,17.188,16.7087,2.92
2017-02-07,"Austin, TX",85.4,57.3,72.3,82.3,57.3,71.7,53.2,59.4,0.0,,23.7,9.9,37.2,8.8,7.0,2017-02-07T07:17:25,2017-02-07T18:13:11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,17.1653,63660913,17.2127,17.3333,17.0947,3.03
2017-02-08,"Austin, TX",85.8,52.0,67.2,82.8,52.0,66.7,40.9,41.7,0.0,,30.5,21.3,14.9,9.9,7.0,2017-02-08T07:16:39,2017-02-08T18:14:02,Clear,Clear conditions throughout the day.,clear-day,17.472,58686391,17.1567,17.5573,17.08,3.05
2017-02-09,"Austin, TX",67.5,43.7,54.8,67.5,38.6,53.4,31.2,41.9,0.0,,25.3,11.1,7.5,9.9,8.0,2017-02-09T07:15:53,2017-02-09T18:14:51,Clear,Clear conditions throughout the day.,clear-day,17.9467,117188941,17.75,18.0787,17.7433,3.11
2017-02-10,"Austin, TX",79.0,49.0,63.6,79.0,49.0,63.6,52.1,67.0,0.0,,27.0,18.0,49.0,9.8,4.0,2017-02-10T07:15:05,2017-02-10T18:15:41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,17.9487,54275013,17.986,18.0633,17.7407,3.11
2017-02-13,"Austin, TX",77.5,63.1,68.8,77.5,63.1,68.8,54.5,61.3,0.0,,26.0,15.2,85.8,9.9,4.0,2017-02-13T07:12:34,2017-02-13T18:18:07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,18.7067,105346027,18.0493,18.7193,18.034,2.93
2017-02-14,"Austin, TX",67.1,49.1,54.1,67.1,43.7,53.7,47.7,79.5,0.888,rain,34.4,14.1,90.6,8.8,6.0,2017-02-14T07:11:42,2017-02-14T18:18:55,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,18.732,110121695,18.602,19.1593,18.574,2.85
2017-02-15,"Austin, TX",64.2,43.5,52.3,64.2,38.7,50.3,33.4,52.6,0.0,,26.8,13.8,21.2,9.9,8.0,2017-02-15T07:10:48,2017-02-15T18:19:43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,18.6507,74158148,18.6667,18.816,18.4293,2.95
2017-02-16,"Austin, TX",69.6,39.8,53.3,69.6,36.7,52.8,35.7,54.9,0.0,,17.2,7.8,6.2,9.9,8.0,2017-02-16T07:09:53,2017-02-16T18:20:30,Clear,Clear conditions throughout the day.,clear-day,17.93,105957847,18.5067,18.6667,17.9,2.88
2017-02-17,"Austin, TX",76.0,49.1,61.4,76.0,47.9,61.3,48.6,64.9,0.0,,25.3,12.3,19.5,9.9,8.0,2017-02-17T07:08:58,2017-02-17T18:21:17,Clear,Clear conditions throughout the day.,clear-day,18.1487,93771988,17.72,18.1927,17.61,2.75
2017-02-21,"Austin, TX",80.5,53.4,64.7,79.9,53.4,64.6,43.5,51.9,0.004,rain,24.4,12.6,1.2,9.8,8.0,2017-02-21T07:05:05,2017-02-21T18:24:21,Rain,Clear conditions throughout the day with early morning rain.,rain,18.4927,84713583,18.3633,18.76,18.2673,2.56
2017-02-22,"Austin, TX",86.4,50.8,67.2,83.6,50.8,66.6,44.7,47.9,0.0,,19.7,7.2,0.5,9.9,8.0,2017-02-22T07:04:04,2017-02-22T18:25:06,Clear,Clear conditions throughout the day.,clear-day,18.234,128067101,18.6873,18.8967,18.1733,2.52
2017-02-23,"Austin, TX",89.5,54.4,70.7,86.7,54.4,70.0,50.0,51.7,0.0,,26.8,14.2,0.0,9.9,8.0,2017-02-23T07:03:03,2017-02-23T18:25:50,Clear,Clear conditions throughout the day.,clear-day,17.066,223156238,17.6,17.644,17.0373,2.63
2017-02-24,"Austin, TX",79.8,56.6,67.7,79.8,56.6,67.7,45.9,54.8,0.0,,24.2,16.7,8.1,9.8,8.0,2017-02-24T07:02:01,2017-02-24T18:26:34,Clear,Clear conditions throughout the day.,clear-day,17.1333,122502974,16.844,17.2167,16.68,2.63
2017-02-27,"Austin, TX",80.9,66.1,72.4,82.8,66.1,72.6,64.9,78.3,0.0,,24.4,11.9,69.3,8.4,4.0,2017-02-27T06:58:50,2017-02-27T18:28:44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.4153,171752314,16.5447,16.5573,16.134,2.44
2017-02-28,"Austin, TX",79.2,69.2,74.1,79.2,69.2,74.1,66.7,78.5,0.0,,31.1,13.0,76.2,7.4,5.0,2017-02-28T06:57:45,2017-02-28T18:29:27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.666,91108304,16.2793,16.7333,16.26,2.54
2017-03-01,"Austin, TX",71.5,53.8,66.9,71.5,53.8,66.9,44.9,50.6,0.0,,29.4,16.5,36.4,9.2,8.0,2017-03-01T06:56:39,2017-03-01T18:30:10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.668,72074409,16.9453,16.99,16.6073,2.54
2017-03-02,"Austin, TX",65.5,48.6,55.8,65.5,45.2,55.3,22.4,28.3,0.0,,23.0,10.1,9.9,9.9,9.0,2017-03-02T06:55:32,2017-03-02T18:30:51,Clear,Clear conditions throughout the day.,clear-day,16.6987,50186240,16.6473,16.8853,16.5513,2.59
2017-03-03,"Austin, TX",68.9,39.4,56.2,68.9,39.4,55.9,29.5,39.0,0.0,,21.9,13.4,35.1,9.9,8.0,2017-03-03T06:54:25,2017-03-03T18:31:33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,16.7713,43882193,16.716,16.7933,16.6,2.5
2017-03-06,"Austin, TX",81.2,67.9,73.3,83.1,67.9,73.5,65.8,78.7,0.0,,31.3,15.3,83.3,9.9,6.0,2017-03-06T06:51:01,2017-03-06T18:33:36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.7473,50303990,16.5273,16.78,16.5007,2.68
2017-03-07,"Austin, TX",74.2,60.8,66.7,74.2,60.8,66.7,50.9,61.3,0.0,,25.6,17.9,78.1,9.3,3.0,2017-03-07T06:49:51,2017-03-07T18:34:17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.5727,51788779,16.7947,16.926,16.5547,2.68
2017-03-08,"Austin, TX",74.8,60.0,66.6,74.8,60.0,66.6,48.3,52.7,0.0,,17.2,7.7,93.8,9.9,5.0,2017-03-08T06:48:42,2017-03-08T18:34:57,Overcast,Cloudy skies throughout the day.,cloudy,16.458,55901162,16.4667,16.6713,16.3547,2.59
2017-03-09,"Austin, TX",79.2,66.7,70.9,79.2,66.7,70.9,64.7,81.5,0.0,,22.4,11.2,67.4,9.4,5.0,2017-03-09T06:47:31,2017-03-09T18:35:37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.3267,58147381,16.5087,16.5773,16.2,2.83
2017-03-10,"Austin, TX",81.4,61.5,70.0,82.4,61.5,70.1,62.0,77.2,0.0,,20.8,8.7,32.9,9.9,6.0,2017-03-10T06:46:21,2017-03-10T18:36:16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,16.246,45941752,16.414,16.4333,16.2,2.98
2017-03-13,"Austin, TX",68.6,48.0,55.3,68.6,45.2,54.9,48.2,80.0,0.013,rain,24.6,15.0,60.9,6.7,8.0,2017-03-13T07:42:47,2017-03-13T19:38:14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,16.4113,45169177,16.3213,16.4567,16.1854,3.04
2017-03-14,"Austin, TX",71.2,39.0,54.8,71.2,37.1,54.6,39.6,59.9,0.0,,21.2,8.8,4.1,9.9,9.0,2017-03-14T07:41:35,2017-03-14T19:38:52,Clear,Clear conditions throughout the day.,clear-day,17.2,113725728,16.4073,17.208,16.4013,3.02
2017-03-15,"Austin, TX",74.5,48.2,61.2,74.5,48.2,61.2,48.7,66.0,0.0,,19.5,12.7,23.9,9.6,9.0,2017-03-15T07:40:23,2017-03-15T19:39:31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,17.0487,78500436,17.1333,17.4,16.9513,3.02
2017-03-16,"Austin, TX",77.4,58.3,66.5,77.4,58.3,66.5,59.4,79.0,0.019,rain,27.5,11.6,85.7,8.2,5.0,2017-03-16T07:39:10,2017-03-16T19:40:09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,17.47,106907647,17.4933,17.7167,17.2707,2.84
2017-03-17,"Austin, TX",81.8,65.6,71.0,82.7,65.6,71.0,62.5,75.8,0.0,,29.3,13.5,83.5,9.8,7.0,2017-03-17T07:37:58,2017-03-17T19:40:47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,17.4333,97365221,17.6,17.6887,17.4133,2.85
2017-03-20,"Austin, TX",84.0,64.2,73.2,84.2,64.2,73.2,60.4,67.2,0.0,,27.7,11.1,39.0,9.9,9.0,2017-03-20T07:34:19,2017-03-20T19:42:40,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,17.4613,54024213,17.3733,17.6367,17.2547,2.93
2017-03-21,"Austin, TX",83.7,63.5,72.0,84.2,63.5,72.2,60.9,70.3,0.0,,28.6,12.8,36.4,9.8,8.0,2017-03-21T07:33:06,2017-03-21T19:43:18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,16.712,103523273,17.522,17.6533,16.6827,3.09
2017-03-22,"Austin, TX",82.7,67.9,73.3,83.6,67.9,73.4,62.3,70.2,0.0,,23.7,12.3,56.3,9.9,7.0,2017-03-22T07:31:52,2017-03-22T19:43:55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,17.0007,60850995,16.7707,17.0047,16.7007,3.02
2017-03-23,"Austin, TX",84.0,65.8,72.9,82.4,65.8,72.7,57.7,63.6,0.0,,37.6,18.7,46.3,9.9,9.0,2017-03-23T07:30:39,2017-03-23T19:44:32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,16.9853,49647635,17.026,17.1781,16.8867,2.93
2017-03-24,"Austin, TX",82.4,64.9,71.5,83.7,64.9,71.5,62.3,74.6,0.06,rain,32.0,13.4,56.8,9.0,6.0,2017-03-24T07:29:26,2017-03-24T19:45:09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,17.544,84564978,17.0467,17.5927,17.0007,2.97
2017-03-27,"Austin, TX",83.5,69.5,75.6,85.7,69.5,76.2,66.1,73.4,0.001,rain,23.0,12.3,68.0,9.5,8.0,2017-03-27T07:25:46,2017-03-27T19:47:01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,18.0147,93320368,17.3733,18.038,17.3167,2.94
2017-03-28,"Austin, TX",85.5,70.3,76.0,86.2,70.3,76.3,65.4,71.9,0.0,,34.1,20.2,71.8,8.8,7.0,2017-03-28T07:24:33,2017-03-28T19:47:37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,18.4967,119679915,18.468,18.712,18.3333,2.95
2017-03-29,"Austin, TX",83.7,60.3,71.0,81.4,60.3,70.6,55.0,64.6,0.817,rain,35.6,12.3,44.3,9.0,9.0,2017-03-29T07:23:20,2017-03-29T19:48:14,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,18.492,55087862,18.556,18.64,18.3693,3.03
2017-03-30,"Austin, TX",80.5,53.6,66.5,79.9,53.6,66.5,46.3,51.7,0.0,,28.3,14.1,4.1,9.9,10.0,2017-03-30T07:22:08,2017-03-30T19:48:51,Clear,Clear conditions throughout the day.,clear-day,18.528,62121524,18.536,18.8,18.4807,3.08
2017-03-31,"Austin, TX",85.3,55.5,69.9,84.8,55.5,69.7,53.1,58.1,0.0,,27.7,13.3,0.3,9.9,9.0,2017-03-31T07:20:55,2017-03-31T19:49:28,Clear,Clear conditions throughout the day.,clear-day,18.5533,49405445,18.582,18.6453,18.4213,3.13
2017-04-03,"Austin, TX",87.9,49.5,68.2,85.1,49.5,67.6,51.4,60.8,0.0,,23.3,11.3,2.3,9.9,10.0,2017-04-03T07:17:19,2017-04-03T19:51:19,Clear,Clear conditions throughout the day.,clear-day,19.9013,207972646,19.1267,19.9333,18.972,3.13
2017-04-04,"Austin, TX",88.5,59.6,73.0,86.7,59.6,72.7,55.0,55.5,0.0,,23.0,11.6,7.1,9.9,9.0,2017-04-04T07:16:07,2017-04-04T19:51:55,Clear,Clear conditions throughout the day.,clear-day,20.2467,151623374,19.7927,20.3207,19.6353,3.06
2017-04-05,"Austin, TX",74.0,52.2,64.8,74.0,52.2,64.8,40.6,42.9,0.0,,29.3,16.0,5.4,9.9,10.0,2017-04-05T07:14:56,2017-04-05T19:52:32,Clear,Clear conditions throughout the day.,clear-day,19.6667,117878416,20.136,20.3253,19.6133,3.22
2017-04-06,"Austin, TX",77.6,49.8,63.2,77.6,48.5,63.2,42.4,50.2,0.0,,12.3,6.6,8.2,9.9,10.0,2017-04-06T07:13:45,2017-04-06T19:53:09,Clear,Clear conditions throughout the day.,clear-day,19.9133,82765924,19.792,20.1293,19.6067,3.23
2017-04-07,"Austin, TX",79.7,50.8,65.7,79.7,50.8,65.7,47.7,55.3,0.0,,24.4,10.7,7.8,9.9,10.0,2017-04-07T07:12:35,2017-04-07T19:53:46,Clear,Clear conditions throughout the day.,clear-day,20.1693,68499446,19.8333,20.1793,19.81,3.23
2017-04-10,"Austin, TX",79.4,71.1,74.1,79.4,71.1,74.1,68.9,84.0,0.088,rain,26.2,10.4,83.9,9.2,5.0,2017-04-10T07:09:06,2017-04-10T19:55:38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,20.826,114804288,20.61,20.9153,20.5807,3.15
2017-04-11,"Austin, TX",73.0,62.8,67.7,73.0,62.8,67.7,65.2,92.0,0.269,rain,21.6,10.6,90.4,8.8,3.0,2017-04-11T07:07:57,2017-04-11T19:56:15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,20.5807,85770752,20.892,20.898,20.3667,3.11
2017-04-12,"Austin, TX",76.3,61.2,68.2,76.3,61.2,68.2,61.4,79.8,0.0,,17.9,8.6,78.1,9.6,5.0,2017-04-12T07:06:49,2017-04-12T19:56:52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,19.7893,90654675,20.4227,20.5632,19.7547,2.97
2017-04-13,"Austin, TX",80.8,66.8,72.5,81.9,66.8,72.6,63.9,76.3,0.0,,24.6,13.0,64.3,8.9,7.0,2017-04-13T07:05:41,2017-04-13T19:57:30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,20.2667,139135160,19.78,20.4927,19.6867,3.0
2017-04-17,"Austin, TX",78.2,64.9,70.7,78.2,64.9,70.7,64.7,81.9,0.011,rain,37.9,11.3,67.4,9.2,7.0,2017-04-17T07:01:16,2017-04-17T20:00:01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,20.096,61920974,20.18,20.2667,19.912,3.09
2017-04-18,"Austin, TX",80.9,61.7,69.8,82.6,61.7,69.9,62.4,78.2,0.0,,19.7,7.2,63.9,9.9,7.0,2017-04-18T07:00:12,2017-04-18T20:00:39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,20.0167,45513352,19.98,20.056,19.86,3.11
2017-04-19,"Austin, TX",83.4,67.8,74.2,85.7,67.8,74.8,65.5,75.9,0.0,,18.8,9.5,59.6,9.7,7.0,2017-04-19T06:59:08,2017-04-19T20:01:17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,20.368,58367146,20.164,20.4413,20.1407,3.11
